"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid"
"1303","LH_LC","OG0004276","Ofaveolata015184","Ssiderea051137",-2.65643561789151,-1.16642193862324,"recombination hotspot binding","recombination hotspot binding","Transcription","Transcription"
"1304","LH_LC","OG0004300","Ofaveolata001752","Ssiderea026962",-20.7629541132934,-2.6367811888145,"adenosine kinase activity","adenosine kinase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"1305","LH_LC","OG0004304","Ofaveolata012903","Ssiderea001525",1.0751432014829,1.61830287765481,"actin filament polymerization","actin filament polymerization",NA,"Function Unknown"
"1306","LH_LC","OG0004309","Ofaveolata012820","Ssiderea058313",-1.60674383623686,5.31434513705113,"Peptidyl-prolyl cis-trans isomerase","Peptidyl-prolyl cis-trans isomerase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1307","LH_LC","OG0004325","Ofaveolata005875","Ssiderea047890",-1.89945161711541,-7.27154947869828,"sphingolipid delta-4 desaturase activity","sphingolipid delta-4 desaturase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"1308","LH_LC","OG0004327","Ofaveolata010886","Ssiderea019898",-1.81617970626088,2.18572964837638,"entrainment of circadian clock","pineal gland development","Transcription","Transcription"
"1309","LH_LC","OG0004341","Ofaveolata013097","Ssiderea001380",-2.29092018231469,-2.32233091134273,"Activating molecule in BECN1-regulated autophagy protein","Activating molecule in BECN1-regulated autophagy protein",NA,"Function Unknown"
"1310","LH_LC","OG0004348","Ofaveolata029009","Ssiderea054286",-1.49213449725512,-1.44489259295123,"fatty acid beta-oxidation using acyl-CoA dehydrogenase","fatty acid beta-oxidation using acyl-CoA dehydrogenase","Energy production and conversion","Energy production and conversion"
"1311","LH_LC","OG0004351","Ofaveolata013501","Ssiderea000397",-2.59043134096694,-3.32783120615653,"actin filament severing","actin filament severing","Cytoskeleton","Cytoskeleton"
"1312","LH_LC","OG0004354","Ofaveolata017133","Ssiderea052667",-1.6375669460239,-5.24933415822983,NA,"regulation of BMP signaling pathway",NA,""
"1313","LH_LC","OG0004388","Ofaveolata010126","Ssiderea049489",1.17844457416834,4.99172206209809,"enhancer sequence-specific DNA binding","enhancer sequence-specific DNA binding",NA,"Function Unknown"
"1314","LH_LC","OG0004400","Ofaveolata001634","Ssiderea026672",1.1208885911972,1.40484723201893,"ATP binding","ATP binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1315","LH_LC","OG0004404","Ofaveolata010574","Ssiderea045386",2.77510004776196,4.00487455460307,"Belongs to the G-protein coupled receptor Fz Smo family","frizzled-related protein","Signal transduction mechanisms","Signal transduction mechanisms"
"1316","LH_LC","OG0004433","Ofaveolata015204","Ssiderea051141",-1.47900971062886,-1.12817100875436,"zinc finger","zinc finger","",""
"1317","LH_LC","OG0004437","Ofaveolata024852","Ssiderea020916",6.30690371477743,11.9229536288484,"abducens nerve formation","abducens nerve formation","Transcription","Transcription"
"1318","LH_LC","OG0004469","Ofaveolata020047","Ssiderea056512",-2.25651384392691,-2.88391899396812,"Nucleoporin","Nucleoporin","",""
"1319","LH_LC","OG0004477","Ofaveolata008121","Ssiderea009659",1.82597069856749,2.08417494288304,"DNA replication initiation","DNA replication initiation","Replication, recombination and repair","Replication, recombination and repair"
"1320","LH_LC","OG0004522","Ofaveolata032820","Ssiderea053812",-2.52342946797296,-4.7335791921009,NA,"ubiquitin binding",NA,"Function Unknown"
"1321","LH_LC","OG0004524","Ofaveolata027535","Ssiderea025184",-1.39758659118062,1.13571820247236,"Cell division cycle","Cell division cycle","",""
"1322","LH_LC","OG0004536","Ofaveolata001111","Ssiderea022163",-2.07546985930711,-3.55209424814022,"retinol dehydrogenase activity","retinol dehydrogenase activity","Secondary metabolites biosynthesis, transport and catabolism","Secondary metabolites biosynthesis, transport and catabolism"
"1323","LH_LC","OG0004546","Ofaveolata028893","Ssiderea014319",2.2661394137124,1.20461809191368,NA,"Hemicentin 1",NA,"Signal transduction mechanisms"
"1324","LH_LC","OG0004583","Ofaveolata014339","Ssiderea004623",-1.36099019665984,-2.42355237263844,NA,"GPI anchor biosynthetic process",NA,"Function Unknown"
"1325","LH_LC","OG0004608","Ofaveolata003157","Ssiderea030253",-1.94797769117158,-2.40010540462346,"ciliary basal body organization","Rootletin",NA,"Function Unknown"
"1326","LH_LC","OG0004628","Ofaveolata027059","Ssiderea042164",-2.25809419578249,-1.71578535876281,"glycerol ether metabolic process","glycerol ether metabolic process","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1327","LH_LC","OG0004650","Ofaveolata034244","Ssiderea053590",-13.3145827749772,-4.94764552024673,"ATPase activity, coupled to transmembrane movement of substances","ATPase activity, coupled to transmembrane movement of substances","Lipid transport and metabolism","Lipid transport and metabolism"
"1328","LH_LC","OG0004661","Ofaveolata019723","Ssiderea011990",-4.49294723586325,-2.52998267124042,"ATP-dependent chromatin remodeling","ATP-dependent chromatin remodeling","Transcription","Transcription"
"1329","LH_LC","OG0004673","Ofaveolata007491","Ssiderea044424",-1.40647562606448,2.81265673816321,"hydrolase activity, acting on ester bonds","hydrolase activity, acting on ester bonds","Lipid transport and metabolism","Lipid transport and metabolism"
"1330","LH_LC","OG0004729","Ofaveolata033694","Ssiderea053628",-1.29015900632305,2.10156503299109,"methyltransferase activity","Lysine methyltransferase","Translation, ribosomal structure and biogenesis","RNA processing and modification"
"1331","LH_LC","OG0004739","Ofaveolata028816","Ssiderea014506",-1.00855901226769,-2.60852933555512,"calcium ion binding","calcium ion binding",NA,"Function Unknown"
"1332","LH_LC","OG0004762","Ofaveolata017091","Ssiderea054520",-3.45466862692571,-3.2089483428732,"actin filament polymerization","actin filament polymerization",NA,"Function Unknown"
"1333","LH_LC","OG0004781","Ofaveolata025449","Ssiderea039819",-1.55476650307533,-12.9065437593038,"BolA-like protein","bolA-like protein","Signal transduction mechanisms","Signal transduction mechanisms"
"1334","LH_LC","OG0004782","Ofaveolata030261","Ssiderea027515",-2.12846057234452,1.02337919501633,"O-methyltransferase activity","O-methyltransferase activity",NA,"Function Unknown"
"1335","LH_LC","OG0004784","Ofaveolata017528","Ssiderea018523",-1.54154504353546,-2.04613228429658,"Putative Interleukin 2 receptor, gamma chain","Putative Interleukin 2 receptor, gamma chain",NA,"Function Unknown"
"1336","LH_LC","OG0004786","Ofaveolata003122","Ssiderea024610",-1.6566301302645,-4.52574791880469,"peptide-methionine (S)-S-oxide reductase activity","Thioredoxin","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1337","LH_LC","OG0004796","Ofaveolata004101","Ssiderea030788",-2.61594143347389,-3.2270874099262,"oxoglutarate:malate antiporter activity","oxoglutarate:malate antiporter activity","Energy production and conversion","Energy production and conversion"
"1338","LH_LC","OG0004805","Ofaveolata022645","Ssiderea050118",-2.04433426008697,-1.01857093986183,"cellular response to glucose starvation","cellular response to glucose starvation","Replication, recombination and repair","Replication, recombination and repair"
"1339","LH_LC","OG0004829","Ofaveolata026912","Ssiderea017923",1.01546710687531,1.22120669876602,"Leucine rich repeat","Leucine rich repeat",NA,"Function Unknown"
"1340","LH_LC","OG0004854","Ofaveolata000070","Ssiderea029422",1.46836920558119,-1.13908587609194,"sodium channel activity","sodium channel activity","Energy production and conversion","Energy production and conversion"
"1341","LH_LC","OG0004859","Ofaveolata028735","Ssiderea014578",1.34486629518708,2.28621363240636,"isocitrate dehydrogenase (NADP+) activity","isocitrate dehydrogenase (NADP+) activity","Energy production and conversion","Energy production and conversion"
"1342","LH_LC","OG0004900","Ofaveolata033196","Ssiderea026246",-2.72257473939174,-2.39955167493735,"Protein of unknown function (DUF1387)","Protein of unknown function (DUF1387)",NA,"Function Unknown"
"1343","LH_LC","OG0004922","Ofaveolata010215","Ssiderea045336",-5.49136406840829,-3.82824060218764,"BIR domain binding","BIR domain binding","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"1344","LH_LC","OG0004937","Ofaveolata022467","Ssiderea015156",-6.24519108485222,-2.98039658032838,"protein serine/threonine phosphatase activity","protein serine/threonine phosphatase activity","Signal transduction mechanisms","Signal transduction mechanisms"
"1345","LH_LC","OG0004958","Ofaveolata020988","Ssiderea012319",1.40557118226616,-1.28077393915564,"PUB domain","PUB domain",NA,"Function Unknown"
"1346","LH_LC","OG0004972","Ofaveolata013189","Ssiderea000852",3.11220664717309,1.10590334250404,"Formin-binding protein 4","Domain with 2 conserved Trp (W) residues","RNA processing and modification","RNA processing and modification"
"1347","LH_LC","OG0004978","Ofaveolata014006","Ssiderea043935",4.28151287869386,5.3864892308596,"Histone H1-delta-like","Histone H1-delta-like","Chromatin structure and dynamics","Chromatin structure and dynamics"
"1348","LH_LC","OG0004982","Ofaveolata029248","Ssiderea033200",-3.800394393305,-1.13339833007739,"zinc ion binding","zinc ion binding","RNA processing and modification","RNA processing and modification"
"1349","LH_LC","OG0004995","Ofaveolata032658","Ssiderea052004",-4.11516621242663,-1.02221949118556,"26s proteasome non-ATPase regulatory subunit","26s proteasome non-ATPase regulatory subunit","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1350","LH_LC","OG0005039","Ofaveolata015148","Ssiderea051151",3.08306823101883,6.83212070247687,NA,"calcium ion-regulated exocytosis of neurotransmitter",NA,"Function Unknown"
"1351","LH_LC","OG0005047","Ofaveolata023070","Ssiderea014719",1.88373646423245,1.10221617019841,"intra-S DNA damage checkpoint","intra-S DNA damage checkpoint","",""
"1352","LH_LC","OG0005065","Ofaveolata024646","Ssiderea017215",-1.60791045660377,-1.32954442230665,"Pyridine nucleotide-disulfide oxidoreductase domain-containing protein","Pyridine nucleotide-disulfide oxidoreductase domain-containing protein",NA,"Function Unknown"
"1353","LH_LC","OG0005066","Ofaveolata012949","Ssiderea001679",-3.71957353962274,-1.10058821343447,"G patch domain-containing protein 4","glycine rich nucleic binding domain","",""
"1354","LH_LC","OG0005072","Ofaveolata028669","Ssiderea042832",1.05780529362849,1.17112854798234,"interkinetic nuclear migration","interkinetic nuclear migration",NA,"Function Unknown"
"1355","LH_LC","OG0005095","Ofaveolata024441","Ssiderea006120",-1.36570431070579,4.1558415908357,"GPN-loop GTPase 3","GPN-loop GTPase 3","Transcription","Transcription"
"1356","LH_LC","OG0005139","Ofaveolata004470","Ssiderea053264",-2.10470387830516,-14.2914596984904,"GXGXG motif","glutamate synthase (NADH) activity. It is involved in the biological process described with oxidation-reduction process","Amino acid transport and metabolism","Amino acid transport and metabolism"
"1357","LH_LC","OG0005170","Ofaveolata011456","Ssiderea019366",1.10435521672864,-2.95799962270174,NA,"negative regulation of brain-derived neurotrophic factor receptor signaling pathway",NA,"Signal transduction mechanisms"
"1358","LH_LC","OG0005235","Ofaveolata034414","Ssiderea057299",2.41802567687192,-2.68431386568334,"DNA binding","DNA binding","Transcription","Transcription"
"1359","LH_LC","OG0005264","Ofaveolata029747","Ssiderea023767",-6.5766999718155,-2.53353291560446,"HD domain","HD domain",NA,"Function Unknown"
"1360","LH_LC","OG0005269","Ofaveolata033406","Ssiderea040225",-9.85743339403087,-3.37992354163491,"supervillin","supervillin","Cytoskeleton","Cytoskeleton"
"1361","LH_LC","OG0005321","Ofaveolata032268","Ssiderea006977",-3.57845321069995,-2.36410494128157,"Translocon-associated protein, delta subunit precursor (TRAP-delta)","Translocon-associated protein, delta subunit precursor (TRAP-delta)","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"1362","LH_LC","OG0005381","Ofaveolata001446","Ssiderea043598",1.85159459451204,-1.2964712326384,"taste receptor binding","taste receptor binding","Defense mechanisms","Defense mechanisms"
"1363","LH_LC","OG0005407","Ofaveolata014376","Ssiderea004853",-7.04322451961828,-2.19568927377728,"glycine biosynthetic process from serine","glycine biosynthetic process from serine","Amino acid transport and metabolism","Amino acid transport and metabolism"
"1364","LH_LC","OG0005424","Ofaveolata008015","Ssiderea009517",-1.32867354994208,-3.41596729572152,"regulation of T cell differentiation in thymus","regulation of T cell differentiation in thymus","Replication, recombination and repair","Replication, recombination and repair"
"1365","LH_LC","OG0005468","Ofaveolata019772","Ssiderea012090",-1.35969301963225,2.58368750011483,"Peptidyl-prolyl cis-trans isomerase","Peptidyl-prolyl cis-trans isomerase","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1366","LH_LC","OG0005469","Ofaveolata024493","Ssiderea005742",-1.25906314520259,-5.59830835253815,"intracellular distribution of mitochondria","intracellular distribution of mitochondria",NA,"Function Unknown"
"1367","LH_LC","OG0005477","Ofaveolata019329","Ssiderea011427",-2.29748475891417,-4.36380814784053,"enoyl-CoA hydratase isomerase family","enoyl-CoA hydratase isomerase family","Lipid transport and metabolism","Lipid transport and metabolism"
"1368","LH_LC","OG0005521","Ofaveolata021922","Ssiderea023552",1.04926699959885,11.4105860030506,"Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","",""
"1369","LH_LC","OG0005535","Ofaveolata029877","Ssiderea024107",1.53762231392838,1.99623213991666,"positive regulation of cristae formation","positive regulation of cristae formation","Signal transduction mechanisms","Signal transduction mechanisms"
"1370","LH_LC","OG0005564","Ofaveolata013518","Ssiderea000364",-1.06165300914897,-3.12486344670604,"Neuronal PAS","Motif C-terminal to PAS motifs (likely to contribute to PAS structural domain)","Transcription","Transcription"
"1371","LH_LC","OG0005611","Ofaveolata025190","Ssiderea021606",-1.60470467519071,-24.4067069312802,"structural constituent of cuticle","structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"1372","LH_LC","OG0005685","Ofaveolata032514","Ssiderea034877",2.57254566155918,1.27790789166595,NA,"Transcriptional regulatory protein LGE1",NA,"Function Unknown"
"1373","LH_LC","OG0005687","Ofaveolata026642","Ssiderea017630",-1.74112980284132,-1.1116744886372,"carbohydrate binding","metalloendopeptidase activity",NA,"Posttranslational modification, protein turnover, chaperones"
"1374","LH_LC","OG0005698","Ofaveolata013555","Ssiderea000112",-5.89528100426666,-1.28362577803813,"FMN transmembrane transporter activity","FMN transmembrane transporter activity","Energy production and conversion","Energy production and conversion"
"1375","LH_LC","OG0005716","Ofaveolata003304","Ssiderea046375",2.8194298590798,6.99092287968306,"EF-hand domain family, member","EF-hand domain family, member",NA,"Function Unknown"
"1376","LH_LC","OG0005728","Ofaveolata005594","Ssiderea016144",-1.22152345862253,-1.75799725130461,"gamma-tubulin binding","gamma-tubulin binding",NA,"Function Unknown"
"1377","LH_LC","OG0005731","Ofaveolata026274","Ssiderea039599",-2.40595931140128,-1.00273169955791,"nuclear protein 1","nuclear protein 1",NA,"Function Unknown"
"1378","LH_LC","OG0005768","Ofaveolata024307","Ssiderea006300",1.02882534775623,-1.64754954783771,"GTPase activator activity","GTPase activator activity","Signal transduction mechanisms","Signal transduction mechanisms"
"1379","LH_LC","OG0005838","Ofaveolata013549","Ssiderea000100",-1.46206959778187,-7.64926950637771,"calcium ion binding","calcium ion binding","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1380","LH_LC","OG0005850","Ofaveolata011231","Ssiderea051432",-1.30109826033564,-2.77630660849718,"pancreatic epsilon cell differentiation","pancreatic epsilon cell differentiation","Transcription","Transcription"
"1381","LH_LC","OG0005873","Ofaveolata000637","Ssiderea044776",-1.48360250596132,1.0459360951141,"WD repeat-containing protein 1","WD repeat-containing protein 1","Cytoskeleton","Cytoskeleton"
"1382","LH_LC","OG0005905","Ofaveolata008204","Ssiderea050755",-1.74333109631467,4.87132505843811,"acireductone dioxygenase [iron(II)-requiring] activity","acireductone dioxygenase [iron(II)-requiring] activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"1383","LH_LC","OG0005929","Ofaveolata021877","Ssiderea020419",1.66147797396032,2.48006345601505,"cysteine-type endopeptidase activity","cysteine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1384","LH_LC","OG0005932","Ofaveolata002017","Ssiderea013625",-1.35606270722885,-9.87883019986801,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","Lipid transport and metabolism","Lipid transport and metabolism"
"1385","LH_LC","OG0005959","Ofaveolata008394","Ssiderea008863",-2.52409441365966,-39.7690138115,"peptidyl-prolyl cis-trans isomerase activity","peptidyl-prolyl cis-trans isomerase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1386","LH_LC","OG0005960","Ofaveolata031944","Ssiderea007410",-2.65123665832736,-2.48094915921893,"Ribosomal protein S12/S23","Ribosomal protein S12/S23","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"1387","LH_LC","OG0005967","Ofaveolata031441","Ssiderea048793",-3.06949160278392,-6.85794401238226,"Solute carrier family 35","Solute carrier family 35","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"1388","LH_LC","OG0005978","Ofaveolata029135","Ssiderea013826",-1.04361232948256,1.0840639580192,"Pleckstrin homology domain.","Pleckstrin homology domain.","Cytoskeleton","Cytoskeleton"
"1389","LH_LC","OG0006003","Ofaveolata025356","Ssiderea042024",-6.30295701658102,-1.14407286323569,"Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family","Belongs to the class I-like SAM-binding methyltransferase superfamily. mRNA cap 0 methyltransferase family","RNA processing and modification","RNA processing and modification"
"1390","LH_LC","OG0006020","Ofaveolata030278","Ssiderea027537",-1.32187898850918,-2.74001043214924,"Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Catalyzes conversion of folates to polyglutamate derivatives allowing concentration of folate compounds in the cell and the intracellular retention of these cofactors, which are important substrates for most of the folate-dependent enzymes that are involved in one-carbon transfer reactions involved in purine, pyrimidine and amino acid synthesis","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"1391","LH_LC","OG0006025","Ofaveolata017701","Ssiderea046926",-1.07254515940901,-1.92821779475677,"receptor 161","receptor 161","Signal transduction mechanisms","Signal transduction mechanisms"
"1392","LH_LC","OG0006034","Ofaveolata022899","Ssiderea014967",1.37538546919308,-7.43877215954955,NA,"C-type lectin (CTL) or carbohydrate-recognition domain (CRD)",NA,"Signal transduction mechanisms"
"1393","LH_LC","OG0006039","Ofaveolata013634","Ssiderea000138",1.24562892908431,1.2327390290152,"Luc7-like protein 3","Luc7-like protein 3","RNA processing and modification","RNA processing and modification"
"1394","LH_LC","OG0006056","Ofaveolata025472","Ssiderea039851",-1.23730667183089,-2.60659227266706,"tRNA threonylcarbamoyladenosine metabolic process","tRNA threonylcarbamoyladenosine metabolic process","Signal transduction mechanisms","Signal transduction mechanisms"
"1395","LH_LC","OG0006126","Ofaveolata004769","Ssiderea010954",1.66258613198779,6.37876666220545,"Tumor necrosis factor, alpha-induced protein 3","Tumor necrosis factor, alpha-induced protein 3","Signal transduction mechanisms","Signal transduction mechanisms"
"1396","LH_LC","OG0006169","Ofaveolata000449","Ssiderea029661",-1.23344512234577,-24.059768038228,"Lactose-binding lectin l-2-like","structural constituent of cell wall","Signal transduction mechanisms","Function Unknown"
"1397","LH_LC","OG0006179","Ofaveolata005586","Ssiderea016156",-5.47127689140366,-1.08191904226959,"Belongs to the eukaryotic ribosomal protein eS4 family","Belongs to the eukaryotic ribosomal protein eS4 family","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"1398","LH_LC","OG0006198","Ofaveolata024770","Ssiderea016832",-1.05622121273281,1.25471237742505,"Thiamine triphosphatase","thiamin-triphosphatase activity",NA,"Function Unknown"
"1399","LH_LC","OG0006214","Ofaveolata009031","Ssiderea055050",4.23045653584321,7.49948501404393,"endoplasmic reticulum-plasma membrane tethering","endoplasmic reticulum-plasma membrane tethering",NA,"Function Unknown"
"1400","LH_LC","OG0006216","Ofaveolata006256","Ssiderea032543",-1.36207946750828,-8.65661042990661,NA,"Common central domain of tyrosinase",NA,"Posttranslational modification, protein turnover, chaperones"
"1401","LH_LC","OG0006218","Ofaveolata030092","Ssiderea054260",1.68919738437091,3.35136529914981,"9-cis retinoic acid receptor activity","9-cis retinoic acid receptor activity","Transcription","Transcription"
"1402","LH_LC","OG0006254","Ofaveolata028859","Ssiderea014425",-2.97324226202867,-7.4179454414234,"Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide","Non-lysosomal glucosylceramidase that catalyzes the conversion of glucosylceramide to free glucose and ceramide","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"1403","LH_LC","OG0006296","Ofaveolata003309","Ssiderea030049",-37.7154429808421,-4.48646643827736,"eukaryotic translation initiation factor","Initiation factor 5a","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"1404","LH_LC","OG0006321","Ofaveolata010194","Ssiderea054850",5.98309834635386,-1.67434509521371,"Marginal zone B and","Marginal zone B and",NA,"Function Unknown"
"1405","LH_LC","OG0006344","Ofaveolata014923","Ssiderea003932",-3.02281826063096,-3.95398032538302,"pri-miRNA transcription by RNA polymerase II","pri-miRNA transcription by RNA polymerase II","RNA processing and modification","RNA processing and modification"
"1406","LH_LC","OG0006347","Ofaveolata027771","Ssiderea025334",1.54824584344494,1.78159582257319,"spectrin binding","spectrin binding","Lipid transport and metabolism","Lipid transport and metabolism"
"1407","LH_LC","OG0006384","Ofaveolata025979","Ssiderea038966",-12.7103757362427,-12.8796472471394,"defense response to fungus","defense response to fungus","Cytoskeleton","Cytoskeleton"
"1408","LH_LC","OG0006445","Ofaveolata005983","Ssiderea047826",1.06469489112567,-1.78446170314964,"potassium voltage-gated channel, subfamily H","potassium voltage-gated channel, subfamily H","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"1409","LH_LC","OG0006457","Ofaveolata017108","Ssiderea052642",-1.44590380321972,1.0397388472017,"chromatin remodeling","chromatin remodeling",NA,"Function Unknown"
"1410","LH_LC","OG0006458","Ofaveolata027277","Ssiderea025618",-1.11940037776209,-6.14171831815717,NA,"GTPase regulator activity",NA,"Function Unknown"
"1411","LH_LC","OG0006483","Ofaveolata027695","Ssiderea025560",1.70030614905235,-1.27060736418158,"prolyl 4-hydroxylase","prolyl 4-hydroxylase","Amino acid transport and metabolism","Amino acid transport and metabolism"
"1412","LH_LC","OG0006521","Ofaveolata005829","Ssiderea045771",-1.52967778786162,2.63817704160324,"oxidoreductase activity","oxidoreductase activity","Secondary metabolites biosynthesis, transport and catabolism","Secondary metabolites biosynthesis, transport and catabolism"
"1413","LH_LC","OG0006565","Ofaveolata028768","Ssiderea027808",3.93729637606047,-6.38613417754407,"PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1414","LH_LC","OG0006573","Ofaveolata007769","Ssiderea009245",2.16890538007532,2.46627957229609,"protein ADP-ribosylase activity","protein ADP-ribosylase activity","",""
"1415","LH_LC","OG0006629","Ofaveolata013088","Ssiderea001370",26.5989141976259,50.1524590410137,"calcium ion binding","Calcium ion binding","",""
"1416","LH_LC","OG0006639","Ofaveolata027060","Ssiderea042234",1.79191989368806,-1.51072365441415,"protein disulfide oxidoreductase activity. It is involved in the biological process described with","over those bearing complex type oligosaccharides. Can recognize misfolded proteins in the endoplasmic reticulum that are exported to the cytosol to be destroyed and deglycosylate them, while it has no activity toward native proteins. Deglycosylation is a prerequisite for subsequent proteasome-mediated degradation of some, but not all, misfolded glycoproteins. Also displays oxidoreductase (thioredoxin) activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"1417","LH_LC","OG0006657","Ofaveolata002636","Ssiderea027226",-1.2242420482735,-1.4105775651781,"O-phospho-L-serine:2-oxoglutarate aminotransferase activity","O-phospho-L-serine:2-oxoglutarate aminotransferase activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"1418","LH_LC","OG0006663","Ofaveolata034385","Ssiderea052807",-1.59502412059744,-2.72604546711656,"medium-chain-acyl-CoA dehydrogenase activity","medium-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"1419","LH_LC","OG0006682","Ofaveolata008207","Ssiderea050752",-3.27416580190558,-2.11138681250616,"FMN binding","FMN binding","Energy production and conversion","Energy production and conversion"
"1420","LH_LC","OG0006683","Ofaveolata022464","Ssiderea015153",-1.22607098623916,-1.48426119702627,"Dynein, light chain","dynein, light chain","Cytoskeleton","Cytoskeleton"
"1421","LH_LC","OG0006690","Ofaveolata020752","Ssiderea011613",-1.56745631451467,-5.69331191998527,"Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family","Cell cycle control, cell division, chromosome partitioning","Cell cycle control, cell division, chromosome partitioning"
"1422","LH_LC","OG0006707","Ofaveolata022867","Ssiderea015142",-1.33796750474265,2.15320257023221,"metal ion binding","metal ion binding","Transcription","Transcription"
"1423","LH_LC","OG0006748","Ofaveolata023572","Ssiderea015598",1.7962020610178,2.38390824200515,"(3S)-citramalyl-CoA lyase activity","(3S)-citramalyl-CoA lyase activity","Nucleotide transport and metabolism","Nucleotide transport and metabolism"
"1424","LH_LC","OG0006765","Ofaveolata032664","Ssiderea056251",-8.7484516638716,-2.50413680144365,"N-succinyltransferase activity","N-succinyltransferase activity","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"1425","LH_LC","OG0006801","Ofaveolata015531","Ssiderea59518",3.58893116481044,-1.91142589949463,"integrin-mediated signaling pathway","integrin-mediated signaling pathway","",""
"1426","LH_LC","OG0006847","Ofaveolata028491","Ssiderea042685",-6.18439693314114,1.3359813662949,"HIV-1 Tat interactive protein 2","HIV-1 Tat interactive protein 2","Signal transduction mechanisms","Signal transduction mechanisms"
"1427","LH_LC","OG0006872","Ofaveolata007492","Ssiderea044421",2.69900967981644,1.09072267244841,"positive regulation of Notch signaling pathway","positive regulation of Notch signaling pathway",NA,"Function Unknown"
"1428","LH_LC","OG0006894","Ofaveolata033691","Ssiderea053633",-2.93689105380851,-2.48898091257839,NA,"Von Willebrand factor",NA,""
"1429","LH_LC","OG0006916","Ofaveolata025102","Ssiderea021433",-7.01579608561248,-12.8997821269562,"cellular response to nitroglycerin","cellular response to nitroglycerin","Transcription","Transcription"
"1430","LH_LC","OG0006943","Ofaveolata013514","Ssiderea000374",-1.86306375331858,-1.20596627581112,NA,NA,NA,NA
"1431","LH_LC","OG0006998","Ofaveolata002535","Ssiderea013109",-4.04828136737336,-3.73517021671482,"BCCT, betaine/carnitine/choline family transporter","BCCT, betaine/carnitine/choline family transporter","Cell wall/membrane/envelope biogenesis","Cell wall/membrane/envelope biogenesis"
"1432","LH_LC","OG0007013","Ofaveolata017525","Ssiderea018525",-5.65145705210068,-1.32089916496204,"box H/ACA snoRNA 3'-end processing","box H/ACA snoRNA 3'-end processing","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"1433","LH_LC","OG0007046","Ofaveolata017826","Ssiderea048533",-1.21275682281629,-3.44211282956978,"scavenger receptor activity","scavenger receptor activity",NA,"Function Unknown"
