"","comparison","Orthogroup","Protein_ofav","Protein_ssid","lpv_ssid","lpv_ofav","annot_ofav","annot_ssid","KOG_ofav","KOG_ssid"
"382","MacN_Rainbow","OG0011304","Ofaveolata014004","Ssiderea043937",1.09621046179616,3.47376706863805,NA,"protein monoubiquitination",NA,"Posttranslational modification, protein turnover, chaperones"
"383","MacN_Rainbow","OG0011451","Ofaveolata001473","Ssiderea043685",-1.30420443028555,-1.02468383839383,"acid phosphatase activity","acid phosphatase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"384","MacN_Rainbow","OG0011460","Ofaveolata008331","Ssiderea008909",1.0343816134198,1.21715683836333,"Structural maintenance of chromosomes flexible hinge","Structural maintenance of chromosomes flexible hinge",NA,"Function Unknown"
"385","MacN_Rainbow","OG0011780","Ofaveolata002448","Ssiderea024969",1.03057620381397,1.21698093322006,"Chromosome 5 open reading frame 28","Chromosome 5 open reading frame 28",NA,"Function Unknown"
"386","MacN_Rainbow","OG0011821","Ofaveolata008962","Ssiderea007806",1.02139400474714,4.26751541334724,"SCF complex assembly","SCF complex assembly",NA,"Function Unknown"
"387","MacN_Rainbow","OG0011829","Ofaveolata025813","Ssiderea055555",-1.12367738209931,-3.33983638193962,"phospholipid-translocating ATPase activity","phospholipid-translocating ATPase activity","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"388","MacN_Rainbow","OG0011897","Ofaveolata030404","Ssiderea034168",-1.78033669130406,2.65006366954221,"F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase","F-box and WD repeat domain containing 7, E3 ubiquitin protein ligase",NA,"Function Unknown"
"389","MacN_Rainbow","OG0011925","Ofaveolata017705","Ssiderea046933",-1.03074201084938,-1.57738605870817,"Dihydrodipicolinate synthetase family","Belongs to the DapA family","",""
"390","MacN_Rainbow","OG0011928","Ofaveolata006623","Ssiderea010003",1.30982637207093,2.90886980908604,NA,NA,NA,NA
"391","MacN_Rainbow","OG0011944","Ofaveolata014908","Ssiderea004908",1.45331747572615,-2.13479726699445,"Belongs to the enoyl-CoA hydratase isomerase family","Belongs to the enoyl-CoA hydratase isomerase family","Lipid transport and metabolism","Lipid transport and metabolism"
"392","MacN_Rainbow","OG0012109","Ofaveolata015207","Ssiderea051110",-1.16106110883488,-3.64822099431035,"Polymerase (DNA directed) iota","DNA-directed DNA polymerase activity","Replication, recombination and repair","Replication, recombination and repair"
"393","MacN_Rainbow","OG0012143","Ofaveolata002328","Ssiderea012842",-1.0184279851765,8.93181572984114,NA,"Lactose-binding lectin l-2-like",NA,"Signal transduction mechanisms"
"394","MacN_Rainbow","OG0012530","Ofaveolata034074","Ssiderea031743",-1.16592477254061,-1.05650124614878,"determination of stomach left/right asymmetry","determination of stomach left/right asymmetry","Cytoskeleton","Cytoskeleton"
"395","MacN_Rainbow","OG0012596","Ofaveolata030676","Ssiderea013935",2.24463744101042,-1.25170132586263,"Dienelactone hydrolase family","Dienelactone hydrolase family","Secondary metabolites biosynthesis, transport and catabolism","Secondary metabolites biosynthesis, transport and catabolism"
"396","MacN_Rainbow","OG0012615","Ofaveolata031920","Ssiderea007342",-2.39406799480017,-1.02636759197546,"cellular response to calcium ion","cellular response to calcium ion","Signal transduction mechanisms","Signal transduction mechanisms"
"397","MacN_Rainbow","OG0012674","Ofaveolata001066","Ssiderea022281",1.77401739189019,3.48140642588048,NA,"zinc ion binding",NA,"Posttranslational modification, protein turnover, chaperones"
"398","MacN_Rainbow","OG0012893","Ofaveolata008827","Ssiderea007938",1.30194710363666,1.23420887036283,"Nuclear assembly factor 1 homolog (S. cerevisiae)","Nuclear assembly factor 1 homolog (S. cerevisiae)",NA,"Function Unknown"
"399","MacN_Rainbow","OG0013048","Ofaveolata008482","Ssiderea008750",-1.5223436147208,-1.00058151119381,"positive regulation of interleukin-13 biosynthetic process","positive regulation of interleukin-13 biosynthetic process",NA,"Function Unknown"
"400","MacN_Rainbow","OG0013181","Ofaveolata009235","Ssiderea035575",-1.02139400474714,-2.2152170556163,"X-ray repair cross-complementing protein 5","X-ray repair cross-complementing protein 5","Replication, recombination and repair","Replication, recombination and repair"
"401","MacN_Star","OG0000236","Ofaveolata013360","Ssiderea043795",2.05858804850755,3.0973870869959,"fibroblast growth factor-activated receptor activity","ATP binding. It is involved in the biological process described with protein phosphorylation","Signal transduction mechanisms","Signal transduction mechanisms"
"402","MacN_Star","OG0000237","Ofaveolata027123","Ssiderea025805",-2.31432617947103,1.33277126907302,"Receptor-type tyrosine-protein phosphatase","Receptor-type tyrosine-protein phosphatase","Signal transduction mechanisms","Signal transduction mechanisms"
"403","MacN_Star","OG0000413","Ofaveolata007887","Ssiderea009036",1.21045854112099,-1.88172601819779,NA,"negative regulation of DNA replication",NA,"Function Unknown"
"404","MacN_Star","OG0000451","Ofaveolata021443","Ssiderea057287",-3.40845287838836,-1.29611524908055,"transitional stage B cell differentiation","non-membrane spanning protein tyrosine kinase activity","",""
"405","MacN_Star","OG0000570","Ofaveolata001035","Ssiderea022318",5.65177821383001,-2.65900578071421,"fibroblast growth factor-activated receptor activity","fibroblast growth factor-activated receptor activity","Signal transduction mechanisms","Signal transduction mechanisms"
"406","MacN_Star","OG0001011","Ofaveolata001276","Ssiderea049748",-2.27187213695567,-2.13904565381942,"chromatin binding","chromatin binding","",""
"407","MacN_Star","OG0001035","Ofaveolata013447","Ssiderea000550",-1.05713771969311,1.7849230786588,"ammonium transmembrane transporter activity","ammonium transmembrane transporter activity","Inorganic ion transport and metabolism","Inorganic ion transport and metabolism"
"408","MacN_Star","OG0001057","Ofaveolata027119","Ssiderea025760",-2.27056820372297,-1.38659111578265,"netrin receptor activity","calcium ion binding","Lipid transport and metabolism","Function Unknown"
"409","MacN_Star","OG0001102","Ofaveolata035834","Ssiderea007891",1.90546444869323,1.23198717275515,NA,"Signal peptide, CUB",NA,"Signal transduction mechanisms"
"410","MacN_Star","OG0001182","Ofaveolata007702","Ssiderea009685",2.80867202961128,1.35217454986309,"5-methyltetrahydrofolate-dependent methyltransferase activity","5-methyltetrahydrofolate-dependent methyltransferase activity","Amino acid transport and metabolism","Amino acid transport and metabolism"
"411","MacN_Star","OG0001202","Ofaveolata019732","Ssiderea018518",3.21850355090872,1.20707675473965,"NACHT and WD repeat","telomerase activity","Chromatin structure and dynamics","Intracellular trafficking, secretion, and vesicular transport"
"412","MacN_Star","OG0001623","Ofaveolata008336","Ssiderea008827",1.88788339211937,4.74139455629912,"lipid catabolic process","lipid catabolic process","Lipid transport and metabolism","Lipid transport and metabolism"
"413","MacN_Star","OG0001690","Ofaveolata001039","Ssiderea022313",1.30678975037704,-1.41478217551617,NA,"fibroblast growth factor-activated receptor activity",NA,"Signal transduction mechanisms"
"414","MacN_Star","OG0001916","Ofaveolata034914","Ssiderea62027",-1.088411911704,-4.15130912180695,"K02A2.6-like","K02A2.6-like","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"415","MacN_Star","OG0002140","Ofaveolata021349","Ssiderea047484",-2.03810555843028,3.79915240055061,"embryonic heart tube elongation","embryonic heart tube elongation","Transcription","Transcription"
"416","MacN_Star","OG0002166","Ofaveolata014644","Ssiderea004121",2.13877077168829,-2.3184570763813,NA,"polycystic kidney disease protein 1-like",NA,""
"417","MacN_Star","OG0002590","Ofaveolata036172","Ssiderea027822",-1.71967211500296,-1.22112165103671,"forked DNA-dependent helicase activity","Bloom syndrome","RNA processing and modification","Replication, recombination and repair"
"418","MacN_Star","OG0002838","Ofaveolata017838","Ssiderea002334",-1.2341344520574,1.11042855895808,"Tyrosine kinase, catalytic domain","Tyrosine kinase, catalytic domain","Signal transduction mechanisms","Signal transduction mechanisms"
"419","MacN_Star","OG0003068","Ofaveolata007910","Ssiderea009375",-1.1484536197645,-1.64460310710601,"adipocyte plasma","adipocyte plasma","Translation, ribosomal structure and biogenesis","Translation, ribosomal structure and biogenesis"
"420","MacN_Star","OG0003125","Ofaveolata001436","Ssiderea026474",1.60883347970973,-2.36672663439347,"bile acid:sodium symporter activity","Hermansky-Pudlak Syndrome 1","Translation, ribosomal structure and biogenesis","Function Unknown"
"421","MacN_Star","OG0003629","Ofaveolata024037","Ssiderea005361",-1.05429495108543,-1.61120497295579,"Vacuolar Protein","Vacuolar Protein","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"422","MacN_Star","OG0003766","Ofaveolata031849","Ssiderea007202",1.28566999115813,-1.48329439046749,"Major Facilitator Superfamily","Major Facilitator Superfamily","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"423","MacN_Star","OG0004202","Ofaveolata030015","Ssiderea052996",1.31199818366998,-1.0417804726015,"extrinsic apoptotic signaling pathway in absence of ligand","extrinsic apoptotic signaling pathway in absence of ligand","Coenzyme transport and metabolism","Coenzyme transport and metabolism"
"424","MacN_Star","OG0004406","Ofaveolata005645","Ssiderea010526",2.32597704470453,1.22869518934684,NA,"structural constituent of cuticle",NA,"Cell cycle control, cell division, chromosome partitioning"
"425","MacN_Star","OG0004795","Ofaveolata013904","Ssiderea044032",-1.81463388580284,-1.44684687720974,"HAUS augmin-like complex subunit 2","HAUS augmin-like complex subunit 2",NA,"Function Unknown"
"426","MacN_Star","OG0004906","Ofaveolata007799","Ssiderea009300",1.04479975305917,1.1573220788605,"Tubulin-tyrosine ligase family","ligase activity","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"427","MacN_Star","OG0004970","Ofaveolata012817","Ssiderea058309",1.0402618552914,1.22139992158144,"photoreceptor cell maintenance","photoreceptor cell maintenance",NA,"Function Unknown"
"428","MacN_Star","OG0005954","Ofaveolata031778","Ssiderea006713",-1.30963606811484,2.30454286489239,"ankyrin repeat","ATPase activity, coupled to transmembrane movement of substances","Translation, ribosomal structure and biogenesis","Defense mechanisms"
"429","MacN_Star","OG0005956","Ofaveolata004276","Ssiderea029057",1.13055490030357,2.22931949580716,"-","-","",""
"430","MacN_Star","OG0006292","Ofaveolata021886","Ssiderea020410",-1.33935041276409,1.29986913826174,NA,"melanosome organization",NA,"Cytoskeleton"
"431","MacN_Star","OG0006310","Ofaveolata000974","Ssiderea022465",-1.28946640213118,-2.97753052535643,"cerebellar granular layer formation","cerebellar granular layer formation","Signal transduction mechanisms","Signal transduction mechanisms"
"432","MacN_Star","OG0006385","Ofaveolata024791","Ssiderea016771",1.47995565226333,1.62778207293747,"calcium ion binding","calcium ion binding","Signal transduction mechanisms","Signal transduction mechanisms"
"433","MacN_Star","OG0006449","Ofaveolata003392","Ssiderea029895",-1.34319197825177,1.04079772946742,"UDP-glucose 6-dehydrogenase activity","UDP-glucose 6-dehydrogenase activity","",""
"434","MacN_Star","OG0006663","Ofaveolata034385","Ssiderea052807",-1.06257354808677,1.00426234676717,"medium-chain-acyl-CoA dehydrogenase activity","medium-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism","Lipid transport and metabolism"
"435","MacN_Star","OG0006894","Ofaveolata033691","Ssiderea053633",-1.88029217720098,1.36595052432922,NA,"Von Willebrand factor",NA,""
"436","MacN_Star","OG0006997","Ofaveolata031701","Ssiderea007172",-1.31442880168418,-1.88740401560938,"acylglycerol lipase activity","acylglycerol lipase activity","Nucleotide transport and metabolism","Nucleotide transport and metabolism"
"437","MacN_Star","OG0007026","Ofaveolata022019","Ssiderea023373",-1.08753169763324,1.68188645601446,"WD domain, G-beta repeat","WD repeat-containing protein 17","Chromatin structure and dynamics","Chromatin structure and dynamics"
"438","MacN_Star","OG0007585","Ofaveolata032055","Ssiderea039244",2.52862585456856,1.46907028399746,NA,"DEAD/DEAH box helicase",NA,"RNA processing and modification"
"439","MacN_Star","OG0007954","Ofaveolata032478","Ssiderea034805",-1.5180207507479,3.6551295979312,"tRNA re-export from nucleus","tRNA re-export from nucleus","",""
"440","MacN_Star","OG0007991","Ofaveolata015836","Ssiderea033795",1.22533933635035,-1.77447291314885,"transmembrane transport","transmembrane transport",NA,"Function Unknown"
"441","MacN_Star","OG0008101","Ofaveolata027948","Ssiderea007534",1.49355524983886,-1.61242557547963,NA,"protein kinase regulator activity",NA,"Function Unknown"
"442","MacN_Star","OG0008444","Ofaveolata010907","Ssiderea019917",1.06469904813815,1.94006865963018,"DOMON domain-containing protein","DOMON domain-containing protein","Intracellular trafficking, secretion, and vesicular transport","Intracellular trafficking, secretion, and vesicular transport"
"443","MacN_Star","OG0008524","Ofaveolata004630","Ssiderea016539",-1.81779363108256,1.60338153199189,"microtubule motor activity","microtubule motor activity","Cytoskeleton","Cytoskeleton"
"444","MacN_Star","OG0008538","Ofaveolata014702","Ssiderea004167",-1.25095235602028,-2.12298657998133,"WD40 repeats","WD40 repeats",NA,"Function Unknown"
"445","MacN_Star","OG0008542","Ofaveolata014037","Ssiderea003449",1.09317445491238,1.58893972021975,"mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity","mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"446","MacN_Star","OG0008549","Ofaveolata002443","Ssiderea024960",1.05103752553571,7.58885400428188,"Rab-GTPase-TBC domain","TBC1 domain family member 15-like","Signal transduction mechanisms","Signal transduction mechanisms"
"447","MacN_Star","OG0008573","Ofaveolata017845","Ssiderea002326",1.05191168899755,1.56531771035754,"Notch signaling pathway","Notch signaling pathway",NA,"Function Unknown"
"448","MacN_Star","OG0009069","Ofaveolata018779","Ssiderea003306",1.08759194649243,-1.1447650088015,"phosphodiesterase","Phosphodiesterase 9A","Signal transduction mechanisms","Signal transduction mechanisms"
"449","MacN_Star","OG0009811","Ofaveolata030299","Ssiderea027589",-1.02687968654035,1.12482755239972,"Protein C10","Chromosome 12 open reading frame 57",NA,"Function Unknown"
"450","MacN_Star","OG0009990","Ofaveolata029421","Ssiderea032915",1.51539914763736,2.94371156540571,"GRIM-19 protein","GRIM-19 protein","",""
"451","MacN_Star","OG0010182","Ofaveolata025358","Ssiderea051812",-1.38998870208194,-1.60969974092564,NA,"PHAX RNA-binding domain",NA,"Transcription"
"452","MacN_Star","OG0010340","Ofaveolata026277","Ssiderea039594",2.06680268404497,2.28400808834466,"snRNA 3'-end processing","Integrator complex subunit 8",NA,"Function Unknown"
"453","MacN_Star","OG0010524","Ofaveolata035924","Ssiderea053980",-1.2106435778539,-1.28728309376726,"hyaluronic acid binding","hyaluronic acid binding","Signal transduction mechanisms","Signal transduction mechanisms"
"454","MacN_Star","OG0010816","Ofaveolata019794","Ssiderea012056",1.32773814209147,-5.80665351556411,"major facilitator superfamily","major facilitator superfamily","Carbohydrate transport and metabolism","Carbohydrate transport and metabolism"
"455","MacN_Star","OG0010911","Ofaveolata027224","Ssiderea025214",-1.66184053384756,1.90058413504733,"adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate","adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate","Signal transduction mechanisms","Signal transduction mechanisms"
"456","MacN_Star","OG0010995","Ofaveolata007495","Ssiderea044419",1.88242578251405,1.20963279259252,"Belongs to the small heat shock protein (HSP20) family","Belongs to the small heat shock protein (HSP20) family","Posttranslational modification, protein turnover, chaperones","Posttranslational modification, protein turnover, chaperones"
"457","MacN_Star","OG0011178","Ofaveolata022633","Ssiderea050130",-1.17339470649521,-2.009224477477,"C-type lectin (CTL) or carbohydrate-recognition domain (CRD)","carbohydrate binding","","Function Unknown"
"458","MacN_Star","OG0011467","Ofaveolata028464","Ssiderea042645",1.66756034657703,3.02283429782475,"Dolichol kinase","dolichyl monophosphate biosynthetic process","Lipid transport and metabolism","Lipid transport and metabolism"
"459","MacN_Star","OG0011824","Ofaveolata002392","Ssiderea012921",-1.63719637841948,-1.43720758930383,"Cryptochrome circadian clock 1ba","Cryptochrome circadian clock","",""
